,C,epsilon,kernel,degree,coef,accuracy
2061,1.5,0.01,sigmoid,0,1,0.6632653061224489
2062,1.5,0.01,sigmoid,0,2,0.6632653061224489
2063,1.5,0.01,sigmoid,0,3,0.6632653061224489
2064,1.5,0.01,sigmoid,1,0,0.6632653061224489
2065,1.5,0.01,sigmoid,1,1,0.6632653061224489
2066,1.5,0.01,sigmoid,1,2,0.6632653061224489
2067,1.5,0.01,sigmoid,1,3,0.6632653061224489
2068,1.5,0.01,sigmoid,2,0,0.6632653061224489
2069,1.5,0.01,sigmoid,2,1,0.6632653061224489
2070,1.5,0.01,sigmoid,2,2,0.6632653061224489
2071,1.5,0.01,sigmoid,2,3,0.6632653061224489
2072,1.5,0.01,sigmoid,3,0,0.6632653061224489
2073,1.5,0.01,sigmoid,3,1,0.6632653061224489
2074,1.5,0.01,sigmoid,3,2,0.6632653061224489
2075,1.5,0.01,sigmoid,3,3,0.6632653061224489
2076,1.5,0.01,sigmoid,4,0,0.6632653061224489
2077,1.5,0.01,sigmoid,4,1,0.6632653061224489
2078,1.5,0.01,sigmoid,4,2,0.6632653061224489
2079,1.5,0.01,sigmoid,4,3,0.6632653061224489
2080,1.5,0.05,linear,0,0,0.6632653061224489
2081,1.5,0.05,linear,0,1,0.6632653061224489
2082,1.5,0.05,linear,0,2,0.6632653061224489
2083,1.5,0.05,linear,0,3,0.6632653061224489
2084,1.5,0.05,linear,1,0,0.6632653061224489
2085,1.5,0.05,linear,1,1,0.6632653061224489
2086,1.5,0.05,linear,1,2,0.6632653061224489
2087,1.5,0.05,linear,1,3,0.6632653061224489
2088,1.5,0.05,linear,2,0,0.6632653061224489
2089,1.5,0.05,linear,2,1,0.6632653061224489
2090,1.5,0.05,linear,2,2,0.6632653061224489
2091,1.5,0.05,linear,2,3,0.6632653061224489
2092,1.5,0.05,linear,3,0,0.6632653061224489
2093,1.5,0.05,linear,3,1,0.6632653061224489
2094,1.5,0.05,linear,3,2,0.6632653061224489
2095,1.5,0.05,linear,3,3,0.6632653061224489
2096,1.5,0.05,linear,4,0,0.6632653061224489
2097,1.5,0.05,linear,4,1,0.6632653061224489
2098,1.5,0.05,linear,4,2,0.6632653061224489
2099,1.5,0.05,linear,4,3,0.6632653061224489
2100,1.5,0.05,poly,0,0,0.6632653061224489
2101,1.5,0.05,poly,0,1,0.6632653061224489
2102,1.5,0.05,poly,0,2,0.6632653061224489
2103,1.5,0.05,poly,0,3,0.6632653061224489
2104,1.5,0.05,poly,1,0,0.7244897959183674
2105,1.5,0.05,poly,1,1,0.7244897959183674
2106,1.5,0.05,poly,1,2,0.7244897959183674
2107,1.5,0.05,poly,1,3,0.7244897959183674
2108,1.5,0.05,poly,2,0,0.0
2109,1.5,0.05,poly,2,1,0.19387755102040816
2110,1.5,0.05,poly,2,2,0.01020408163265306
2111,1.5,0.05,poly,2,3,0.336734693877551
2112,1.5,0.05,poly,3,0,0.0
2113,1.5,0.05,poly,3,1,0.0
2114,1.5,0.05,poly,3,2,0.0
2115,1.5,0.05,poly,3,3,0.0
2116,1.5,0.05,poly,4,0,0.0
2117,1.5,0.05,poly,4,1,0.0
2118,1.5,0.05,poly,4,2,0.0
2119,1.5,0.05,poly,4,3,0.0
2120,1.5,0.05,rbf,0,0,0.7959183673469388
2121,1.5,0.05,rbf,0,1,0.7959183673469388
2122,1.5,0.05,rbf,0,2,0.7959183673469388
2123,1.5,0.05,rbf,0,3,0.7959183673469388
2124,1.5,0.05,rbf,1,0,0.7959183673469388
2125,1.5,0.05,rbf,1,1,0.7959183673469388
2126,1.5,0.05,rbf,1,2,0.7959183673469388
2127,1.5,0.05,rbf,1,3,0.7959183673469388
2128,1.5,0.05,rbf,2,0,0.7959183673469388
2129,1.5,0.05,rbf,2,1,0.7959183673469388
2130,1.5,0.05,rbf,2,2,0.7959183673469388
2131,1.5,0.05,rbf,2,3,0.7959183673469388
2132,1.5,0.05,rbf,3,0,0.7959183673469388
2133,1.5,0.05,rbf,3,1,0.7959183673469388
2134,1.5,0.05,rbf,3,2,0.7959183673469388
2135,1.5,0.05,rbf,3,3,0.7959183673469388
2136,1.5,0.05,rbf,4,0,0.7959183673469388
2137,1.5,0.05,rbf,4,1,0.7959183673469388
2138,1.5,0.05,rbf,4,2,0.7959183673469388
2139,1.5,0.05,rbf,4,3,0.7959183673469388
2140,1.5,0.05,sigmoid,0,0,0.6632653061224489
2141,1.5,0.05,sigmoid,0,1,0.6632653061224489
2142,1.5,0.05,sigmoid,0,2,0.6632653061224489
2143,1.5,0.05,sigmoid,0,3,0.6632653061224489
2144,1.5,0.05,sigmoid,1,0,0.6632653061224489
2145,1.5,0.05,sigmoid,1,1,0.6632653061224489
2146,1.5,0.05,sigmoid,1,2,0.6632653061224489
2147,1.5,0.05,sigmoid,1,3,0.6632653061224489
2148,1.5,0.05,sigmoid,2,0,0.6632653061224489
2149,1.5,0.05,sigmoid,2,1,0.6632653061224489
2150,1.5,0.05,sigmoid,2,2,0.6632653061224489
2151,1.5,0.05,sigmoid,2,3,0.6632653061224489
2152,1.5,0.05,sigmoid,3,0,0.6632653061224489
2153,1.5,0.05,sigmoid,3,1,0.6632653061224489
2154,1.5,0.05,sigmoid,3,2,0.6632653061224489
2155,1.5,0.05,sigmoid,3,3,0.6632653061224489
2156,1.5,0.05,sigmoid,4,0,0.6632653061224489
2157,1.5,0.05,sigmoid,4,1,0.6632653061224489
2158,1.5,0.05,sigmoid,4,2,0.6632653061224489
2159,1.5,0.05,sigmoid,4,3,0.6632653061224489
2160,1.5,0.1,linear,0,0,0.6530612244897959
2161,1.5,0.1,linear,0,1,0.6530612244897959
2162,1.5,0.1,linear,0,2,0.6530612244897959
2163,1.5,0.1,linear,0,3,0.6530612244897959
2164,1.5,0.1,linear,1,0,0.6530612244897959
2165,1.5,0.1,linear,1,1,0.6530612244897959
2166,1.5,0.1,linear,1,2,0.6530612244897959
2167,1.5,0.1,linear,1,3,0.6530612244897959
2168,1.5,0.1,linear,2,0,0.6530612244897959
2169,1.5,0.1,linear,2,1,0.6530612244897959
2170,1.5,0.1,linear,2,2,0.6530612244897959
2171,1.5,0.1,linear,2,3,0.6530612244897959
2172,1.5,0.1,linear,3,0,0.6530612244897959
2173,1.5,0.1,linear,3,1,0.6530612244897959
2174,1.5,0.1,linear,3,2,0.6530612244897959
2175,1.5,0.1,linear,3,3,0.6530612244897959
2176,1.5,0.1,linear,4,0,0.6530612244897959
2177,1.5,0.1,linear,4,1,0.6530612244897959
2178,1.5,0.1,linear,4,2,0.6530612244897959
2179,1.5,0.1,linear,4,3,0.6530612244897959
2180,1.5,0.1,poly,0,0,0.6632653061224489
2181,1.5,0.1,poly,0,1,0.6632653061224489
2182,1.5,0.1,poly,0,2,0.6632653061224489
2183,1.5,0.1,poly,0,3,0.6632653061224489
2184,1.5,0.1,poly,1,0,0.7244897959183674
2185,1.5,0.1,poly,1,1,0.7244897959183674
2186,1.5,0.1,poly,1,2,0.7244897959183674
2187,1.5,0.1,poly,1,3,0.7244897959183674
2188,1.5,0.1,poly,2,0,0.1836734693877551
2189,1.5,0.1,poly,2,1,0.0
2190,1.5,0.1,poly,2,2,0.22448979591836735
2191,1.5,0.1,poly,2,3,0.0
2192,1.5,0.1,poly,3,0,0.0
2193,1.5,0.1,poly,3,1,0.0
2194,1.5,0.1,poly,3,2,0.0
2195,1.5,0.1,poly,3,3,0.01020408163265306
2196,1.5,0.1,poly,4,0,0.0
2197,1.5,0.1,poly,4,1,0.0
2198,1.5,0.1,poly,4,2,0.01020408163265306
2199,1.5,0.1,poly,4,3,0.01020408163265306
2200,1.5,0.1,rbf,0,0,0.7959183673469388
2201,1.5,0.1,rbf,0,1,0.7959183673469388
2202,1.5,0.1,rbf,0,2,0.7959183673469388
2203,1.5,0.1,rbf,0,3,0.7959183673469388
2204,1.5,0.1,rbf,1,0,0.7959183673469388
2205,1.5,0.1,rbf,1,1,0.7959183673469388
2206,1.5,0.1,rbf,1,2,0.7959183673469388
2207,1.5,0.1,rbf,1,3,0.7959183673469388
2208,1.5,0.1,rbf,2,0,0.7959183673469388
2209,1.5,0.1,rbf,2,1,0.7959183673469388
2210,1.5,0.1,rbf,2,2,0.7959183673469388
2211,1.5,0.1,rbf,2,3,0.7959183673469388
2212,1.5,0.1,rbf,3,0,0.7959183673469388
2213,1.5,0.1,rbf,3,1,0.7959183673469388
2214,1.5,0.1,rbf,3,2,0.7959183673469388
2215,1.5,0.1,rbf,3,3,0.7959183673469388
2216,1.5,0.1,rbf,4,0,0.7959183673469388
2217,1.5,0.1,rbf,4,1,0.7959183673469388
2218,1.5,0.1,rbf,4,2,0.7959183673469388
2219,1.5,0.1,rbf,4,3,0.7959183673469388
2220,1.5,0.1,sigmoid,0,0,0.6632653061224489
2221,1.5,0.1,sigmoid,0,1,0.6632653061224489
2222,1.5,0.1,sigmoid,0,2,0.6632653061224489
2223,1.5,0.1,sigmoid,0,3,0.6632653061224489
2224,1.5,0.1,sigmoid,1,0,0.6632653061224489
2225,1.5,0.1,sigmoid,1,1,0.6632653061224489
2226,1.5,0.1,sigmoid,1,2,0.6632653061224489
2227,1.5,0.1,sigmoid,1,3,0.6632653061224489
2228,1.5,0.1,sigmoid,2,0,0.6632653061224489
2229,1.5,0.1,sigmoid,2,1,0.6632653061224489
2230,1.5,0.1,sigmoid,2,2,0.6632653061224489
2231,1.5,0.1,sigmoid,2,3,0.6632653061224489
2232,1.5,0.1,sigmoid,3,0,0.6632653061224489
2233,1.5,0.1,sigmoid,3,1,0.6632653061224489
2234,1.5,0.1,sigmoid,3,2,0.6632653061224489
2235,1.5,0.1,sigmoid,3,3,0.6632653061224489
2236,1.5,0.1,sigmoid,4,0,0.6632653061224489
2237,1.5,0.1,sigmoid,4,1,0.6632653061224489
2238,1.5,0.1,sigmoid,4,2,0.6632653061224489
2239,1.5,0.1,sigmoid,4,3,0.6632653061224489
2240,1.5,0.5,linear,0,0,0.7346938775510204
2241,1.5,0.5,linear,0,1,0.7346938775510204
2242,1.5,0.5,linear,0,2,0.7346938775510204
2243,1.5,0.5,linear,0,3,0.7346938775510204
2244,1.5,0.5,linear,1,0,0.7346938775510204
2245,1.5,0.5,linear,1,1,0.7346938775510204
2246,1.5,0.5,linear,1,2,0.7346938775510204
2247,1.5,0.5,linear,1,3,0.7346938775510204
2248,1.5,0.5,linear,2,0,0.7346938775510204
2249,1.5,0.5,linear,2,1,0.7346938775510204
2250,1.5,0.5,linear,2,2,0.7346938775510204
2251,1.5,0.5,linear,2,3,0.7346938775510204
2252,1.5,0.5,linear,3,0,0.7346938775510204
2253,1.5,0.5,linear,3,1,0.7346938775510204
2254,1.5,0.5,linear,3,2,0.7346938775510204
2255,1.5,0.5,linear,3,3,0.7346938775510204
2256,1.5,0.5,linear,4,0,0.7346938775510204
2257,1.5,0.5,linear,4,1,0.7346938775510204
2258,1.5,0.5,linear,4,2,0.7346938775510204
2259,1.5,0.5,linear,4,3,0.7346938775510204
2260,1.5,0.5,poly,0,0,0.6632653061224489
2261,1.5,0.5,poly,0,1,0.6632653061224489
2262,1.5,0.5,poly,0,2,0.6632653061224489
2263,1.5,0.5,poly,0,3,0.6632653061224489
2264,1.5,0.5,poly,1,0,0.7142857142857143
2265,1.5,0.5,poly,1,1,0.7142857142857143
2266,1.5,0.5,poly,1,2,0.7142857142857143
2267,1.5,0.5,poly,1,3,0.7142857142857143
2268,1.5,0.5,poly,2,0,0.20408163265306123
2269,1.5,0.5,poly,2,1,0.04081632653061224
2270,1.5,0.5,poly,2,2,0.20408163265306123
2271,1.5,0.5,poly,2,3,0.01020408163265306
2272,1.5,0.5,poly,3,0,0.0
2273,1.5,0.5,poly,3,1,0.0
2274,1.5,0.5,poly,3,2,0.02040816326530612
2275,1.5,0.5,poly,3,3,0.0
2276,1.5,0.5,poly,4,0,0.0
2277,1.5,0.5,poly,4,1,0.0
2278,1.5,0.5,poly,4,2,0.0
2279,1.5,0.5,poly,4,3,0.0
2280,1.5,0.5,rbf,0,0,0.7755102040816326
2281,1.5,0.5,rbf,0,1,0.7755102040816326
2282,1.5,0.5,rbf,0,2,0.7755102040816326
2283,1.5,0.5,rbf,0,3,0.7755102040816326
2284,1.5,0.5,rbf,1,0,0.7755102040816326
2285,1.5,0.5,rbf,1,1,0.7755102040816326
2286,1.5,0.5,rbf,1,2,0.7755102040816326
2287,1.5,0.5,rbf,1,3,0.7755102040816326
2288,1.5,0.5,rbf,2,0,0.7755102040816326
2289,1.5,0.5,rbf,2,1,0.7755102040816326
2290,1.5,0.5,rbf,2,2,0.7755102040816326
2291,1.5,0.5,rbf,2,3,0.7755102040816326
2292,1.5,0.5,rbf,3,0,0.7755102040816326
2293,1.5,0.5,rbf,3,1,0.7755102040816326
2294,1.5,0.5,rbf,3,2,0.7755102040816326
2295,1.5,0.5,rbf,3,3,0.7755102040816326
2296,1.5,0.5,rbf,4,0,0.7755102040816326
2297,1.5,0.5,rbf,4,1,0.7755102040816326
2298,1.5,0.5,rbf,4,2,0.7755102040816326
2299,1.5,0.5,rbf,4,3,0.7755102040816326
2300,1.5,0.5,sigmoid,0,0,0.6632653061224489
2301,1.5,0.5,sigmoid,0,1,0.6632653061224489
2302,1.5,0.5,sigmoid,0,2,0.6632653061224489
2303,1.5,0.5,sigmoid,0,3,0.6632653061224489
2304,1.5,0.5,sigmoid,1,0,0.6632653061224489
2305,1.5,0.5,sigmoid,1,1,0.6632653061224489
2306,1.5,0.5,sigmoid,1,2,0.6632653061224489
2307,1.5,0.5,sigmoid,1,3,0.6632653061224489
2308,1.5,0.5,sigmoid,2,0,0.6632653061224489
2309,1.5,0.5,sigmoid,2,1,0.6632653061224489
2310,1.5,0.5,sigmoid,2,2,0.6632653061224489
2311,1.5,0.5,sigmoid,2,3,0.6632653061224489
2312,1.5,0.5,sigmoid,3,0,0.6632653061224489
2313,1.5,0.5,sigmoid,3,1,0.6632653061224489
2314,1.5,0.5,sigmoid,3,2,0.6632653061224489
2315,1.5,0.5,sigmoid,3,3,0.6632653061224489
2316,1.5,0.5,sigmoid,4,0,0.6632653061224489
2317,1.5,0.5,sigmoid,4,1,0.6632653061224489
2318,1.5,0.5,sigmoid,4,2,0.6632653061224489
2319,1.5,0.5,sigmoid,4,3,0.6632653061224489
2320,1.5,1.0,linear,0,0,0.6428571428571429
2321,1.5,1.0,linear,0,1,0.6428571428571429
2322,1.5,1.0,linear,0,2,0.6428571428571429
2323,1.5,1.0,linear,0,3,0.6428571428571429
2324,1.5,1.0,linear,1,0,0.6428571428571429
2325,1.5,1.0,linear,1,1,0.6428571428571429
2326,1.5,1.0,linear,1,2,0.6428571428571429
2327,1.5,1.0,linear,1,3,0.6428571428571429
2328,1.5,1.0,linear,2,0,0.6428571428571429
2329,1.5,1.0,linear,2,1,0.6428571428571429
2330,1.5,1.0,linear,2,2,0.6428571428571429
2331,1.5,1.0,linear,2,3,0.6428571428571429
2332,1.5,1.0,linear,3,0,0.6428571428571429
2333,1.5,1.0,linear,3,1,0.6428571428571429
2334,1.5,1.0,linear,3,2,0.6428571428571429
2335,1.5,1.0,linear,3,3,0.6428571428571429
2336,1.5,1.0,linear,4,0,0.6428571428571429
2337,1.5,1.0,linear,4,1,0.6428571428571429
2338,1.5,1.0,linear,4,2,0.6428571428571429
2339,1.5,1.0,linear,4,3,0.6428571428571429
2340,1.5,1.0,poly,0,0,0.030612244897959183
2341,1.5,1.0,poly,0,1,0.030612244897959183
2342,1.5,1.0,poly,0,2,0.030612244897959183
2343,1.5,1.0,poly,0,3,0.030612244897959183
2344,1.5,1.0,poly,1,0,0.6326530612244898
2345,1.5,1.0,poly,1,1,0.6326530612244898
2346,1.5,1.0,poly,1,2,0.6326530612244898
2347,1.5,1.0,poly,1,3,0.6326530612244898
2348,1.5,1.0,poly,2,0,0.2857142857142857
2349,1.5,1.0,poly,2,1,0.4387755102040816
2350,1.5,1.0,poly,2,2,0.0
2351,1.5,1.0,poly,2,3,0.01020408163265306
2352,1.5,1.0,poly,3,0,0.0
2353,1.5,1.0,poly,3,1,0.01020408163265306
2354,1.5,1.0,poly,3,2,0.07142857142857142
2355,1.5,1.0,poly,3,3,0.0
2356,1.5,1.0,poly,4,0,0.01020408163265306
2357,1.5,1.0,poly,4,1,0.01020408163265306
2358,1.5,1.0,poly,4,2,0.0
2359,1.5,1.0,poly,4,3,0.09183673469387756
2360,1.5,1.0,rbf,0,0,0.6632653061224489
2361,1.5,1.0,rbf,0,1,0.6632653061224489
2362,1.5,1.0,rbf,0,2,0.6632653061224489
2363,1.5,1.0,rbf,0,3,0.6632653061224489
2364,1.5,1.0,rbf,1,0,0.6632653061224489
2365,1.5,1.0,rbf,1,1,0.6632653061224489
2366,1.5,1.0,rbf,1,2,0.6632653061224489
2367,1.5,1.0,rbf,1,3,0.6632653061224489
2368,1.5,1.0,rbf,2,0,0.6632653061224489
2369,1.5,1.0,rbf,2,1,0.6632653061224489
2370,1.5,1.0,rbf,2,2,0.6632653061224489
2371,1.5,1.0,rbf,2,3,0.6632653061224489
2372,1.5,1.0,rbf,3,0,0.6632653061224489
2373,1.5,1.0,rbf,3,1,0.6632653061224489
2374,1.5,1.0,rbf,3,2,0.6632653061224489
2375,1.5,1.0,rbf,3,3,0.6632653061224489
2376,1.5,1.0,rbf,4,0,0.6632653061224489
2377,1.5,1.0,rbf,4,1,0.6632653061224489
2378,1.5,1.0,rbf,4,2,0.6632653061224489
2379,1.5,1.0,rbf,4,3,0.6632653061224489
2380,1.5,1.0,sigmoid,0,0,0.030612244897959183
2381,1.5,1.0,sigmoid,0,1,0.6632653061224489
2382,1.5,1.0,sigmoid,0,2,0.6632653061224489
2383,1.5,1.0,sigmoid,0,3,0.030612244897959183
2384,1.5,1.0,sigmoid,1,0,0.030612244897959183
2385,1.5,1.0,sigmoid,1,1,0.6632653061224489
2386,1.5,1.0,sigmoid,1,2,0.6632653061224489
2387,1.5,1.0,sigmoid,1,3,0.030612244897959183
2388,1.5,1.0,sigmoid,2,0,0.030612244897959183
2389,1.5,1.0,sigmoid,2,1,0.6632653061224489
2390,1.5,1.0,sigmoid,2,2,0.6632653061224489
2391,1.5,1.0,sigmoid,2,3,0.030612244897959183
2392,1.5,1.0,sigmoid,3,0,0.030612244897959183
2393,1.5,1.0,sigmoid,3,1,0.6632653061224489
2394,1.5,1.0,sigmoid,3,2,0.6632653061224489
2395,1.5,1.0,sigmoid,3,3,0.030612244897959183
2396,1.5,1.0,sigmoid,4,0,0.030612244897959183
2397,1.5,1.0,sigmoid,4,1,0.6632653061224489
2398,1.5,1.0,sigmoid,4,2,0.6632653061224489
2399,1.5,1.0,sigmoid,4,3,0.030612244897959183
2400,2.0,0.01,linear,0,0,0.7244897959183674
2401,2.0,0.01,linear,0,1,0.7244897959183674
2402,2.0,0.01,linear,0,2,0.7244897959183674
2403,2.0,0.01,linear,0,3,0.7244897959183674
2404,2.0,0.01,linear,1,0,0.7244897959183674
2405,2.0,0.01,linear,1,1,0.7244897959183674
2406,2.0,0.01,linear,1,2,0.7244897959183674
2407,2.0,0.01,linear,1,3,0.7244897959183674
2408,2.0,0.01,linear,2,0,0.7244897959183674
2409,2.0,0.01,linear,2,1,0.7244897959183674
2410,2.0,0.01,linear,2,2,0.7244897959183674
2411,2.0,0.01,linear,2,3,0.7244897959183674
2412,2.0,0.01,linear,3,0,0.7244897959183674
2413,2.0,0.01,linear,3,1,0.7244897959183674
2414,2.0,0.01,linear,3,2,0.7244897959183674
2415,2.0,0.01,linear,3,3,0.7244897959183674
2416,2.0,0.01,linear,4,0,0.7244897959183674
2417,2.0,0.01,linear,4,1,0.7244897959183674
2418,2.0,0.01,linear,4,2,0.7244897959183674
2419,2.0,0.01,linear,4,3,0.7244897959183674
2420,2.0,0.01,poly,0,0,0.6632653061224489
2421,2.0,0.01,poly,0,1,0.6632653061224489
2422,2.0,0.01,poly,0,2,0.6632653061224489
2423,2.0,0.01,poly,0,3,0.6632653061224489
2424,2.0,0.01,poly,1,0,0.7244897959183674
2425,2.0,0.01,poly,1,1,0.7244897959183674
2426,2.0,0.01,poly,1,2,0.7244897959183674
2427,2.0,0.01,poly,1,3,0.7244897959183674
2428,2.0,0.01,poly,2,0,0.030612244897959183
2429,2.0,0.01,poly,2,1,0.030612244897959183
2430,2.0,0.01,poly,2,2,0.2857142857142857
2431,2.0,0.01,poly,2,3,0.01020408163265306
2432,2.0,0.01,poly,3,0,0.0
2433,2.0,0.01,poly,3,1,0.0
2434,2.0,0.01,poly,3,2,0.0
2435,2.0,0.01,poly,3,3,0.0
2436,2.0,0.01,poly,4,0,0.0
2437,2.0,0.01,poly,4,1,0.0
2438,2.0,0.01,poly,4,2,0.02040816326530612
2439,2.0,0.01,poly,4,3,0.0
2440,2.0,0.01,rbf,0,0,0.7959183673469388
2441,2.0,0.01,rbf,0,1,0.7959183673469388
2442,2.0,0.01,rbf,0,2,0.7959183673469388
2443,2.0,0.01,rbf,0,3,0.7959183673469388
2444,2.0,0.01,rbf,1,0,0.7959183673469388
2445,2.0,0.01,rbf,1,1,0.7959183673469388
2446,2.0,0.01,rbf,1,2,0.7959183673469388
2447,2.0,0.01,rbf,1,3,0.7959183673469388
2448,2.0,0.01,rbf,2,0,0.7959183673469388
2449,2.0,0.01,rbf,2,1,0.7959183673469388
2450,2.0,0.01,rbf,2,2,0.7959183673469388
2451,2.0,0.01,rbf,2,3,0.7959183673469388
2452,2.0,0.01,rbf,3,0,0.7959183673469388
2453,2.0,0.01,rbf,3,1,0.7959183673469388
2454,2.0,0.01,rbf,3,2,0.7959183673469388
2455,2.0,0.01,rbf,3,3,0.7959183673469388
2456,2.0,0.01,rbf,4,0,0.7959183673469388
2457,2.0,0.01,rbf,4,1,0.7959183673469388
2458,2.0,0.01,rbf,4,2,0.7959183673469388
2459,2.0,0.01,rbf,4,3,0.7959183673469388
2460,2.0,0.01,sigmoid,0,0,0.6632653061224489
2461,2.0,0.01,sigmoid,0,1,0.6632653061224489
2462,2.0,0.01,sigmoid,0,2,0.6632653061224489
2463,2.0,0.01,sigmoid,0,3,0.6632653061224489
2464,2.0,0.01,sigmoid,1,0,0.6632653061224489
2465,2.0,0.01,sigmoid,1,1,0.6632653061224489
2466,2.0,0.01,sigmoid,1,2,0.6632653061224489
2467,2.0,0.01,sigmoid,1,3,0.6632653061224489
2468,2.0,0.01,sigmoid,2,0,0.6632653061224489
2469,2.0,0.01,sigmoid,2,1,0.6632653061224489
2470,2.0,0.01,sigmoid,2,2,0.6632653061224489
2471,2.0,0.01,sigmoid,2,3,0.6632653061224489
2472,2.0,0.01,sigmoid,3,0,0.6632653061224489
2473,2.0,0.01,sigmoid,3,1,0.6632653061224489
2474,2.0,0.01,sigmoid,3,2,0.6632653061224489
2475,2.0,0.01,sigmoid,3,3,0.6632653061224489
2476,2.0,0.01,sigmoid,4,0,0.6632653061224489
2477,2.0,0.01,sigmoid,4,1,0.6632653061224489
2478,2.0,0.01,sigmoid,4,2,0.6632653061224489
2479,2.0,0.01,sigmoid,4,3,0.6632653061224489
2480,2.0,0.05,linear,0,0,0.6938775510204082
2481,2.0,0.05,linear,0,1,0.6938775510204082
2482,2.0,0.05,linear,0,2,0.6938775510204082
2483,2.0,0.05,linear,0,3,0.6938775510204082
2484,2.0,0.05,linear,1,0,0.6938775510204082
2485,2.0,0.05,linear,1,1,0.6938775510204082
2486,2.0,0.05,linear,1,2,0.6938775510204082
2487,2.0,0.05,linear,1,3,0.6938775510204082
2488,2.0,0.05,linear,2,0,0.6938775510204082
2489,2.0,0.05,linear,2,1,0.6938775510204082
2490,2.0,0.05,linear,2,2,0.6938775510204082
2491,2.0,0.05,linear,2,3,0.6938775510204082
2492,2.0,0.05,linear,3,0,0.6938775510204082
2493,2.0,0.05,linear,3,1,0.6938775510204082
2494,2.0,0.05,linear,3,2,0.6938775510204082
2495,2.0,0.05,linear,3,3,0.6938775510204082
2496,2.0,0.05,linear,4,0,0.6938775510204082
2497,2.0,0.05,linear,4,1,0.6938775510204082
2498,2.0,0.05,linear,4,2,0.6938775510204082
2499,2.0,0.05,linear,4,3,0.6938775510204082
2500,2.0,0.05,poly,0,0,0.6632653061224489
2501,2.0,0.05,poly,0,1,0.6632653061224489
2502,2.0,0.05,poly,0,2,0.6632653061224489
2503,2.0,0.05,poly,0,3,0.6632653061224489
2504,2.0,0.05,poly,1,0,0.7244897959183674
2505,2.0,0.05,poly,1,1,0.7244897959183674
2506,2.0,0.05,poly,1,2,0.7244897959183674
2507,2.0,0.05,poly,1,3,0.7244897959183674
2508,2.0,0.05,poly,2,0,0.01020408163265306
2509,2.0,0.05,poly,2,1,0.35714285714285715
2510,2.0,0.05,poly,2,2,0.20408163265306123
2511,2.0,0.05,poly,2,3,0.0
2512,2.0,0.05,poly,3,0,0.0
2513,2.0,0.05,poly,3,1,0.0
2514,2.0,0.05,poly,3,2,0.0
2515,2.0,0.05,poly,3,3,0.0
2516,2.0,0.05,poly,4,0,0.0
2517,2.0,0.05,poly,4,1,0.0
2518,2.0,0.05,poly,4,2,0.0
2519,2.0,0.05,poly,4,3,0.0
2520,2.0,0.05,rbf,0,0,0.7959183673469388
2521,2.0,0.05,rbf,0,1,0.7959183673469388
2522,2.0,0.05,rbf,0,2,0.7959183673469388
2523,2.0,0.05,rbf,0,3,0.7959183673469388
2524,2.0,0.05,rbf,1,0,0.7959183673469388
2525,2.0,0.05,rbf,1,1,0.7959183673469388
2526,2.0,0.05,rbf,1,2,0.7959183673469388
2527,2.0,0.05,rbf,1,3,0.7959183673469388
2528,2.0,0.05,rbf,2,0,0.7959183673469388
2529,2.0,0.05,rbf,2,1,0.7959183673469388
2530,2.0,0.05,rbf,2,2,0.7959183673469388
2531,2.0,0.05,rbf,2,3,0.7959183673469388
2532,2.0,0.05,rbf,3,0,0.7959183673469388
2533,2.0,0.05,rbf,3,1,0.7959183673469388
2534,2.0,0.05,rbf,3,2,0.7959183673469388
2535,2.0,0.05,rbf,3,3,0.7959183673469388
2536,2.0,0.05,rbf,4,0,0.7959183673469388
2537,2.0,0.05,rbf,4,1,0.7959183673469388
2538,2.0,0.05,rbf,4,2,0.7959183673469388
2539,2.0,0.05,rbf,4,3,0.7959183673469388
2540,2.0,0.05,sigmoid,0,0,0.6632653061224489
2541,2.0,0.05,sigmoid,0,1,0.6632653061224489
2542,2.0,0.05,sigmoid,0,2,0.6632653061224489
2543,2.0,0.05,sigmoid,0,3,0.6632653061224489
2544,2.0,0.05,sigmoid,1,0,0.6632653061224489
2545,2.0,0.05,sigmoid,1,1,0.6632653061224489
2546,2.0,0.05,sigmoid,1,2,0.6632653061224489
2547,2.0,0.05,sigmoid,1,3,0.6632653061224489
2548,2.0,0.05,sigmoid,2,0,0.6632653061224489
2549,2.0,0.05,sigmoid,2,1,0.6632653061224489
2550,2.0,0.05,sigmoid,2,2,0.6632653061224489
2551,2.0,0.05,sigmoid,2,3,0.6632653061224489
2552,2.0,0.05,sigmoid,3,0,0.6632653061224489
2553,2.0,0.05,sigmoid,3,1,0.6632653061224489
2554,2.0,0.05,sigmoid,3,2,0.6632653061224489
2555,2.0,0.05,sigmoid,3,3,0.6632653061224489
2556,2.0,0.05,sigmoid,4,0,0.6632653061224489
2557,2.0,0.05,sigmoid,4,1,0.6632653061224489
2558,2.0,0.05,sigmoid,4,2,0.6632653061224489
2559,2.0,0.05,sigmoid,4,3,0.6632653061224489
2560,2.0,0.1,linear,0,0,0.7142857142857143
2561,2.0,0.1,linear,0,1,0.7142857142857143
2562,2.0,0.1,linear,0,2,0.7142857142857143
2563,2.0,0.1,linear,0,3,0.7142857142857143
2564,2.0,0.1,linear,1,0,0.7142857142857143
2565,2.0,0.1,linear,1,1,0.7142857142857143
