"","Topic_1","Topic_2","Topic_3","Topic_4","Topic_5","Topic_6","Topic_7","Topic_8","Topic_9","Topic_10","Topic_11","Topic_12","Topic_13","Topic_14","Topic_15","Topic_16","Topic_17","Topic_18","Topic_19","Topic_20","Topic_21","Topic_22","Topic_23","Topic_24","Topic_25","Topic_26","Topic_27","Topic_28","Topic_29","Topic_30","Topic_31","Topic_32","Topic_33","Topic_34","Topic_35","Topic_36","Topic_37","Topic_38","Topic_39","Topic_40","Topic_41","Topic_42","Topic_43","Topic_44","Topic_45","Topic_46","Topic_47","Topic_48","Topic_49","Topic_50","GroupID"
"DorothyDay_379",1.61519821494242e-05,1.61519821494416e-05,1.61519821494476e-05,1.61519821493793e-05,1.6151982149495e-05,1.61519821494763e-05,1.61519821495884e-05,1.61519821494436e-05,0.0253877203767494,1.61519821493938e-05,0.0616819636229843,1.61519821494165e-05,0.00980966257723722,0.137847676368666,1.61519821494425e-05,1.61519821494373e-05,1.61519821494443e-05,1.61519821493924e-05,1.61519821493841e-05,1.6151982149451e-05,1.61519821494186e-05,1.61519821494053e-05,1.615198214945e-05,1.6151982149376e-05,1.61519821494102e-05,1.61519821494676e-05,0.676798307950271,1.61519821494309e-05,1.61519821494531e-05,1.61519821494245e-05,1.61519821494415e-05,1.61519821494477e-05,1.61519821494073e-05,1.6151982149447e-05,1.61519821493836e-05,1.61519821494301e-05,0.0692676066962977,1.61519821494654e-05,1.61519821494683e-05,1.61519821494346e-05,1.61519821494648e-05,1.61519821494909e-05,1.61519821494301e-05,1.61519821495342e-05,1.61519821494074e-05,1.61519821492959e-05,1.61519821494632e-05,1.61519821493711e-05,1.61519821494146e-05,0.0185125271753691,"DorothyDay_train12"
"DorothyDay_753",3.60361889711822e-05,3.60361889711433e-05,3.60361889711223e-05,3.60361889711812e-05,3.60361889711594e-05,3.60361889711705e-05,3.60361889711506e-05,3.60361889711487e-05,3.6036188971154e-05,3.60361889711868e-05,0.287078789053442,3.60361889711561e-05,3.60361889711582e-05,3.60361889710557e-05,0.0682402909585534,3.60361889712041e-05,3.60361889712065e-05,3.6036188971187e-05,3.60361889711545e-05,3.60361889711319e-05,3.60361889711617e-05,0.0488496051549912,3.60361889711812e-05,3.60361889710907e-05,3.60361889711237e-05,3.60361889711438e-05,0.178697372321295,0.0205829450412916,3.60361889711607e-05,3.60361889711445e-05,3.60361889711541e-05,3.60361889711553e-05,3.60361889711787e-05,3.60361889711793e-05,3.60361889712005e-05,3.60361889711593e-05,3.60361889711512e-05,3.60361889711763e-05,3.60361889711274e-05,3.60361889711533e-05,3.60361889711673e-05,3.60361889711701e-05,3.60361889711656e-05,3.60361889711213e-05,3.60361889711304e-05,3.60361889711422e-05,3.60361889711535e-05,3.60361889711541e-05,0.394965405155696,3.60361889711905e-05,"DorothyDay_train12"
"DorothyDay_195",6.19081656048594e-05,6.1908165604851e-05,0.178638429439688,6.19081656048631e-05,6.19081656048262e-05,6.19081656048374e-05,0.0654636943940763,6.19081656048821e-05,6.19081656048303e-05,6.19081656048643e-05,0.370495749204152,6.19081656048303e-05,6.19081656048423e-05,0.154649170281052,6.19081656048104e-05,6.19081656048233e-05,6.19081656048581e-05,6.19081656048525e-05,6.19081656048529e-05,6.19081656048448e-05,6.19081656048524e-05,6.19081656048875e-05,6.1908165604886e-05,6.19081656049126e-05,6.19081656048158e-05,6.19081656048376e-05,0.0878309925730966,6.19081656048448e-05,6.19081656049e-05,6.19081656048365e-05,6.19081656048582e-05,6.19081656048516e-05,0.0947550875158517,6.19081656048571e-05,6.1908165604973e-05,6.19081656048575e-05,6.19081656048396e-05,0.0184559008896016,0.0271108327470781,6.19081656048236e-05,6.19081656048537e-05,6.19081656048174e-05,6.19081656048589e-05,6.19081656048712e-05,6.19081656049043e-05,6.19081656048348e-05,6.19081656048404e-05,6.19081656048892e-05,6.19081656048317e-05,6.19081656048761e-05,"DorothyDay_train12"
"DorothyDay_532",7.22149646760969e-05,7.22149646760916e-05,7.22149646761268e-05,7.22149646761297e-05,7.22149646760946e-05,7.22149646761005e-05,7.22149646760987e-05,7.22149646760993e-05,7.22149646761393e-05,7.22149646761196e-05,7.2214964676118e-05,7.22149646761063e-05,0.0322765032521428,0.437585465081247,7.22149646761234e-05,0.129138753241282,7.22149646760757e-05,7.22149646760852e-05,7.22149646760924e-05,7.22149646761516e-05,7.2214964676087e-05,7.2214964676099e-05,7.22149646761116e-05,7.2214964676127e-05,7.2214964676094e-05,7.22149646761394e-05,0.202081590420539,7.2214964676102e-05,7.22149646760892e-05,7.22149646760885e-05,7.2214964676078e-05,7.22149646760856e-05,7.22149646760866e-05,7.22149646761118e-05,7.22149646760943e-05,7.22149646761043e-05,0.0872956544593671,7.22149646760795e-05,7.22149646761056e-05,0.108444575099675,7.2214964676101e-05,7.22149646761033e-05,7.22149646760844e-05,7.22149646762056e-05,7.22149646760826e-05,7.22149646761224e-05,7.22149646760797e-05,7.22149646761055e-05,7.2214964676087e-05,7.22149646760951e-05,"DorothyDay_train12"
"DorothyDay_408",9.20100003847013e-06,9.20100003845734e-06,0.0236295089934629,9.20100003850295e-06,0.0364068567907371,9.20100003856449e-06,0.0299078614822084,9.20100003843353e-06,9.20100003848786e-06,9.2010000385474e-06,0.276296453814573,9.20100003858717e-06,9.20100003859877e-06,0.123955966863922,0.0513710960827407,0.0397915530214289,0.0384534956112168,9.20100003844296e-06,9.20100003851184e-06,9.20100003851176e-06,0.00778285787649659,9.20100003870594e-06,9.20100003849465e-06,9.20100003851007e-06,0.030522897974611,9.20100003850135e-06,0.167217713407969,9.20100003857451e-06,9.20100003864841e-06,9.2010000384473e-06,9.20100003851555e-06,0.00282456777115508,0.0101105698761351,9.20100003844772e-06,9.20100003858838e-06,9.20100003847539e-06,9.20100003870315e-06,9.20100003857075e-06,9.20100003854434e-06,9.20100003851851e-06,9.20100003850224e-06,0.0129475988918009,9.20100003852886e-06,0.148458966540195,9.20100003848555e-06,9.20100003853326e-06,9.2010000385824e-06,9.20100003847106e-06,9.2010000384762e-06,9.20100003853294e-06,"DorothyDay_train12"
"DorothyDay_624",1.59450705478465e-05,1.59450705478406e-05,1.59450705478477e-05,1.59450705478179e-05,0.0213157032976136,1.59450705478026e-05,1.59450705478639e-05,1.59450705478067e-05,0.0138997677222329,1.59450705478398e-05,0.0302612049016068,1.59450705477883e-05,1.59450705478671e-05,1.59450705479793e-05,0.139501206669745,1.5945070547902e-05,0.0426771007575055,0.04802845797286,1.59450705478208e-05,1.5945070547917e-05,0.00643415404911876,1.5945070547736e-05,1.59450705478451e-05,0.0471649057882088,1.59450705477418e-05,1.59450705478476e-05,0.326345949323915,1.59450705478691e-05,1.59450705478114e-05,1.59450705477692e-05,1.59450705478382e-05,1.59450705479335e-05,1.59450705478788e-05,0.00699463317505118,1.59450705478471e-05,1.59450705478218e-05,1.59450705478191e-05,1.59450705478655e-05,1.59450705478315e-05,1.59450705478357e-05,1.59450705478009e-05,1.59450705478253e-05,1.59450705479454e-05,1.59450705478079e-05,0.0263877047264794,0.176576491453412,1.59450705478234e-05,1.59450705477964e-05,1.59450705479437e-05,0.11382275255198,"DorothyDay_train12"
"DorothyDay_757",4.00714190311531e-05,4.00714190311911e-05,0.249233829412509,4.00714190311607e-05,0.0170711124408546,4.0071419031176e-05,4.00714190311412e-05,4.0071419031182e-05,4.00714190312113e-05,4.00714190311401e-05,4.00714190311262e-05,4.00714190311284e-05,4.00714190311686e-05,0.235955378442306,4.00714190311598e-05,4.00714190311481e-05,4.00714190311491e-05,4.00714190311206e-05,4.00714190311843e-05,4.00714190311563e-05,4.00714190311399e-05,4.00714190311906e-05,4.00714190311515e-05,4.0071419031133e-05,4.00714190311402e-05,4.0071419031134e-05,0.440379867464194,4.00714190311643e-05,4.00714190311842e-05,0.0555565983837338,4.0071419031133e-05,4.00714190311162e-05,4.00714190312091e-05,4.0071419031156e-05,4.00714190313196e-05,4.00714190312074e-05,4.00714190311069e-05,4.00714190311468e-05,4.00714190311827e-05,4.00714190311604e-05,4.00714190311635e-05,4.00714190311614e-05,4.0071419031182e-05,4.00714190311854e-05,4.00714190311903e-05,4.00714190311511e-05,4.00714190311694e-05,4.0071419031169e-05,4.00714190311198e-05,4.00714190311481e-05,"DorothyDay_train13"
"DorothyDay_64",8.11130100069165e-06,8.11130100067123e-06,0.0267588060710122,0.00717468456263095,8.11130100065333e-06,8.11130100067108e-06,8.11130100077707e-06,8.11130100067809e-06,8.11130100071239e-06,0.0118833926509067,0.495256876312939,8.11130100082078e-06,8.11130100081686e-06,0.00937464903316471,0.00481054027928745,8.11130100068564e-06,8.11130100063306e-06,8.11130100076342e-06,8.11130100077005e-06,8.11130100059906e-06,8.11130100072524e-06,8.11130100069765e-06,8.11130100065929e-06,8.11130100078828e-06,8.11130100070297e-06,8.11130100068101e-06,0.108041719550455,8.11130100073517e-06,8.11130100074549e-06,8.11130100079999e-06,8.11130100068442e-06,0.0167241497681227,8.11130100072437e-06,8.11130100070749e-06,0.0328447280775996,8.11130100078541e-06,0.0667473118529353,8.11130100084434e-06,8.11130100077081e-06,8.11130100072329e-06,8.11130100061274e-06,0.0323906930879057,8.11130100067769e-06,0.179913122206025,8.11130100073248e-06,8.11130100078147e-06,8.11130100074655e-06,8.11130100070248e-06,0.00777920840998925,8.11130100074323e-06,"DorothyDay_train13"
"DorothyDay_502",1.91951706872148e-05,1.91951706872341e-05,1.91951706871824e-05,1.91951706872247e-05,1.91951706871879e-05,0.0166109574608323,1.91951706872208e-05,1.9195170687238e-05,1.91951706872345e-05,1.91951706871736e-05,1.91951706874419e-05,1.91951706872276e-05,1.91951706872697e-05,1.91951706871979e-05,0.070690710779057,1.91951706872311e-05,1.9195170687229e-05,1.91951706871831e-05,1.91951706872674e-05,1.91951706872501e-05,1.91951706872173e-05,0.387748696244413,1.91951706872256e-05,1.91951706871656e-05,1.91951706872102e-05,1.91951706872594e-05,0.172264745247408,1.91951706871682e-05,1.91951706871976e-05,1.91951706872128e-05,1.91951706872252e-05,1.91951706872272e-05,1.9195170687246e-05,1.91951706872439e-05,1.91951706872025e-05,1.91951706872269e-05,1.91951706871733e-05,1.91951706872173e-05,1.91951706872517e-05,1.9195170687243e-05,1.91951706872308e-05,1.91951706871821e-05,1.91951706872397e-05,0.351821107587365,1.91951706872371e-05,1.91951706872354e-05,1.91951706872394e-05,1.91951706872515e-05,1.91951706871887e-05,1.91951706872401e-05,"DorothyDay_train13"
"DorothyDay_409",5.34676894378904e-05,5.34676894378878e-05,0.0626177912560459,5.34676894379023e-05,5.34676894378557e-05,5.34676894378665e-05,0.0385908670411115,5.34676894378328e-05,0.0345005795374675,5.34676894377978e-05,5.34676894378532e-05,5.346768943789e-05,5.34676894378938e-05,0.487183412461095,5.34676894378462e-05,5.34676894379257e-05,5.3467689437854e-05,5.34676894378884e-05,5.34676894379172e-05,5.34676894378645e-05,5.34676894379081e-05,0.0473796568968644,5.34676894378822e-05,0.0532453616858491,5.34676894378501e-05,5.34676894378805e-05,0.0413355681130201,5.34676894378749e-05,5.34676894378387e-05,5.34676894379014e-05,5.34676894378938e-05,5.34676894378828e-05,5.34676894378438e-05,5.34676894378958e-05,5.34676894378735e-05,5.3467689437861e-05,5.3467689437888e-05,5.34676894379564e-05,5.34676894378968e-05,5.34676894378858e-05,5.34676894378729e-05,5.34676894378965e-05,5.34676894379034e-05,0.19360610003487,0.0393484877067232,5.34676894378691e-05,5.3467689437896e-05,5.34676894378995e-05,5.34676894378632e-05,5.34676894378744e-05,"DorothyDay_train13"
"DorothyDay_102",5.75522167543233e-05,5.75522167542846e-05,5.75522167542966e-05,5.75522167542767e-05,5.75522167542418e-05,5.75522167542957e-05,5.75522167543133e-05,5.75522167543139e-05,5.7552216754274e-05,5.75522167542529e-05,0.309489236178218,0.120736456543045,5.75522167542694e-05,5.75522167542842e-05,5.75522167542473e-05,5.75522167543107e-05,5.7552216754292e-05,5.75522167543015e-05,5.75522167542834e-05,5.75522167542878e-05,5.75522167542952e-05,5.75522167543078e-05,0.0374765400449886,5.75522167542211e-05,5.7552216754294e-05,5.75522167542814e-05,0.467968294086682,5.75522167542977e-05,5.75522167542961e-05,5.75522167542741e-05,5.75522167543037e-05,5.75522167542938e-05,5.75522167542768e-05,5.75522167542482e-05,5.75522167543238e-05,5.75522167542817e-05,5.75522167542632e-05,5.75522167542727e-05,5.75522167542847e-05,0.0617396233931236,5.75522167542743e-05,5.75522167542959e-05,5.75522167542937e-05,5.75522167541927e-05,5.75522167542967e-05,5.75522167543029e-05,5.75522167542802e-05,5.75522167543378e-05,5.75522167543519e-05,5.7552216754287e-05,"DorothyDay_train13"
"DorothyDay_418",1.59361945783051e-05,1.59361945782829e-05,1.59361945783028e-05,1.59361945781958e-05,1.59361945783209e-05,1.59361945782665e-05,1.59361945782948e-05,1.59361945782054e-05,1.59361945782507e-05,1.59361945782358e-05,0.0676113715695766,1.59361945782306e-05,1.59361945782846e-05,0.071262233781067,1.5936194578344e-05,1.59361945782838e-05,1.59361945783179e-05,1.59361945782757e-05,1.59361945782578e-05,1.59361945782921e-05,1.59361945782761e-05,1.59361945782701e-05,1.59361945782794e-05,1.59361945781891e-05,1.59361945783004e-05,1.59361945782996e-05,0.835560350761688,1.5936194578291e-05,1.59361945782299e-05,1.59361945782127e-05,1.59361945783098e-05,0.00650191972865236,1.59361945782133e-05,1.59361945782739e-05,1.59361945782572e-05,1.5936194578199e-05,1.59361945782521e-05,0.0183469954029943,1.59361945783051e-05,1.59361945782944e-05,1.5936194578295e-05,1.59361945782626e-05,1.59361945782546e-05,1.59361945782112e-05,1.59361945782676e-05,1.59361945782797e-05,1.59361945782192e-05,1.59361945782791e-05,1.59361945782532e-05,1.59361945782181e-05,"DorothyDay_train13"
"DorothyDay_331",1.39281127869419e-05,0.0377193880402263,1.39281127869518e-05,1.39281127869198e-05,1.39281127869188e-05,1.3928112786903e-05,1.39281127869556e-05,1.39281127869736e-05,1.39281127869496e-05,1.39281127869634e-05,0.301529303085747,1.3928112786926e-05,1.39281127868725e-05,1.39281127875014e-05,0.0554295463407378,1.39281127869516e-05,0.0188661351108112,1.39281127869207e-05,1.39281127868949e-05,1.39281127869114e-05,0.0136339137915258,0.0546573179743427,1.39281127868889e-05,1.39281127870545e-05,1.39281127869927e-05,1.39281127869926e-05,0.0846526845151749,1.39281127868708e-05,0.00333266011350782,1.3928112786957e-05,0.00989639904100278,1.39281127869477e-05,0.0207230651421794,1.39281127869516e-05,1.39281127869538e-05,1.3928112786853e-05,0.0783982156069912,1.39281127870383e-05,1.39281127869143e-05,1.39281127868791e-05,1.39281127869163e-05,1.39281127868994e-05,1.392811278686e-05,0.313569087374716,1.39281127869426e-05,0.00707694368992026,1.39281127869379e-05,1.39281127868737e-05,1.39281127869915e-05,1.39281127869245e-05,"DorothyDay_train13"
"DorothyDay_626",2.55968137174264e-05,2.55968137174086e-05,0.0680534080866016,2.55968137174063e-05,2.5596813717403e-05,2.55968137174138e-05,2.55968137173387e-05,2.55968137173882e-05,2.55968137173814e-05,2.55968137173874e-05,0.599888227580532,2.55968137173685e-05,2.55968137173777e-05,0.0959848753495361,0.0543395151866664,2.55968137173868e-05,2.55968137174092e-05,2.55968137173747e-05,2.55968137174019e-05,2.55968137174078e-05,2.5596813717381e-05,2.55968137173447e-05,2.55968137173921e-05,2.55968137173671e-05,2.55968137173872e-05,2.55968137173706e-05,2.55968137173302e-05,2.5596813717365e-05,2.55968137174194e-05,2.55968137173917e-05,2.55968137173971e-05,2.55968137174048e-05,2.559681371741e-05,2.55968137174226e-05,2.55968137173763e-05,2.5596813717411e-05,2.55968137173527e-05,2.55968137174443e-05,2.55968137174376e-05,2.55968137174206e-05,2.55968137173494e-05,2.55968137173624e-05,2.55968137173685e-05,0.157693825937378,2.5596813717395e-05,0.0229138880557211,2.55968137174017e-05,2.55968137173953e-05,2.55968137173689e-05,2.55968137174035e-05,"DorothyDay_train13"
"DorothyDay_625",0.0408678396847447,1.66305089631788e-05,1.66305089631821e-05,1.66305089631552e-05,1.66305089632598e-05,1.66305089632322e-05,1.66305089631962e-05,1.66305089632116e-05,1.66305089631937e-05,1.66305089632423e-05,1.66305089632157e-05,1.6630508963079e-05,1.66305089633003e-05,1.6630508963238e-05,1.66305089632884e-05,1.66305089632117e-05,1.66305089632281e-05,1.66305089631965e-05,1.66305089631813e-05,1.6630508963202e-05,1.66305089631563e-05,1.6630508963123e-05,1.66305089632054e-05,1.66305089631795e-05,1.66305089631408e-05,1.66305089632118e-05,0.15998497183669,1.66305089632292e-05,1.66305089631786e-05,1.66305089631823e-05,1.66305089631087e-05,0.0785800484689538,1.66305089632106e-05,1.66305089631641e-05,1.66305089630998e-05,1.66305089632253e-05,0.320003387690547,1.66305089632306e-05,1.66305089631545e-05,0.0423347461415297,1.6630508963218e-05,1.66305089632221e-05,1.66305089632265e-05,0.270956713839308,1.66305089631888e-05,1.66305089631773e-05,1.66305089631045e-05,1.66305089632098e-05,0.08655718045281,1.66305089632213e-05,"DorothyDay_train13"
"DorothyDay_211",4.12254975541409e-05,4.12254975541836e-05,0.0143866585249167,4.1225497554193e-05,4.12254975541507e-05,4.12254975541194e-05,0.104391079319721,4.12254975541557e-05,4.12254975541483e-05,4.12254975541421e-05,4.12254975543835e-05,4.12254975541561e-05,4.12254975541603e-05,4.12254975544422e-05,0.0353604790326796,4.12254975541911e-05,4.12254975540314e-05,4.12254975541536e-05,4.12254975541503e-05,4.12254975541912e-05,4.12254975541119e-05,0.103014099325018,4.12254975541478e-05,4.12254975541341e-05,4.12254975541442e-05,4.1225497554176e-05,0.314426285217005,4.1225497554175e-05,4.12254975541342e-05,0.0288467888068453,4.12254975541476e-05,4.12254975541532e-05,0.0564112067221717,4.12254975541675e-05,0.0412769225005781,4.12254975541532e-05,4.12254975541844e-05,4.12254975541835e-05,4.12254975541259e-05,4.12254975541692e-05,4.12254975541343e-05,4.12254975541083e-05,4.1225497554157e-05,0.191490892691383,4.12254975541501e-05,0.108746567957514,4.12254975541565e-05,4.12254975541429e-05,4.12254975541561e-05,4.12254975541388e-05,"DorothyDay_train13"
"DorothyDay_687",1.79214458343387e-05,1.79214458343105e-05,1.79214458344053e-05,1.79214458343227e-05,1.7921445834324e-05,1.79214458343328e-05,1.79214458342516e-05,1.79214458342865e-05,1.79214458343386e-05,1.79214458343339e-05,0.112984674224947,0.00979919668430252,0.0491406240952958,1.79214458342345e-05,1.79214458342639e-05,1.7921445834288e-05,1.79214458343009e-05,1.79214458342571e-05,1.79214458343349e-05,1.79214458342849e-05,1.79214458343448e-05,0.0193190840444492,1.7921445834292e-05,0.040232286974446,1.79214458343258e-05,1.79214458343306e-05,0.369119983334907,1.79214458343214e-05,1.79214458343221e-05,1.7921445834333e-05,1.79214458342997e-05,0.057505049039149,1.79214458342416e-05,1.79214458343318e-05,1.79214458342888e-05,1.79214458342859e-05,0.0684091663240985,1.79214458342524e-05,1.79214458343065e-05,0.0417433094066994,1.79214458343035e-05,1.79214458343891e-05,1.79214458343067e-05,0.231029768038333,1.79214458343119e-05,1.79214458343247e-05,1.79214458343046e-05,1.79214458343044e-05,1.79214458342463e-05,1.79214458343237e-05,"DorothyDay_train14"
"DorothyDay_242",1.07405804589884e-05,1.0740580459096e-05,0.062593001237422,1.07405804590884e-05,1.07405804590071e-05,1.07405804590076e-05,1.07405804592303e-05,0.0362903930319129,1.0740580458984e-05,0.0286297575086768,0.00346734833350657,1.0740580459079e-05,1.07405804590122e-05,0.086589215166948,1.07405804590594e-05,0.033325794870803,1.07405804590271e-05,1.07405804590686e-05,1.07405804590378e-05,1.07405804589889e-05,1.07405804590172e-05,0.0633093197215258,1.07405804590442e-05,1.07405804590411e-05,1.07405804590814e-05,1.07405804590426e-05,0.367166150712585,1.07405804590318e-05,1.07405804591044e-05,1.0740580459027e-05,0.00589830960677758,1.07405804589873e-05,1.07405804590476e-05,1.07405804590059e-05,1.07405804591085e-05,1.0740580459006e-05,1.07405804591401e-05,1.07405804589966e-05,1.07405804589806e-05,0.00480595907377245,1.07405804589845e-05,1.07405804590557e-05,1.07405804589878e-05,0.307505868098167,1.07405804589082e-05,1.07405804590323e-05,1.07405804590406e-05,1.07405804589032e-05,1.07405804590847e-05,1.07405804589318e-05,"DorothyDay_train14"
